translate: {ファイル[|パス]filenameを|文字コードtext2[で|として|を[用いて|使って]]|追加できるように}[オープンする|開く]]	open(filename, mode='a', encoding=text2)	translate: ファイルfilenameを文字コードtext2として追加できるように開く	type(_)	(PermissionError(13, 'Permission denied'), 'type(_)')
translate: [ファイル|[入力|出力|]ストリーム]fを[クローズする|閉じる|解放する]	f.close()	translate: ファイルfをクローズする	f=open('filer.txt');_	None
translate: [ファイル|[入力|]ストリーム]f全体を文字列として[読み込む|読む]	f.read()	translate: 入力ストリームf全体を文字列として読み込む	f=open('filer.txt');_	
translate: [ファイル|[入力|]ストリーム]fから[一|１|1][文字|バイト][、|][読み込む|読む]	f.read(1)	translate: ファイルfから一文字、読み込む	f=open('filer.txt');_	
translate: [ファイル|[入力|]ストリーム]fからn[文字|バイト][、|][読み込む|読む]	f.read(n)	translate: ファイルfからn文字読み込む	f=open('filer.txt');_	
translate: [ファイル|[入力|]ストリーム]f全体を[行[単位で|]分割して|リストとして][読み込む|読む]	f.readlines()	translate: ファイルf全体を行単位で分割して読み込む	f=open('filer.txt');_	[]
translate: [ファイル|[入力|]ストリーム]f全体を[行[単位で|ごとに]分割して|]リストに[変換|]する	[s.strip() for s in f.readlines()]	translate: ファイルf全体を行単位で分割してリストに変換する	f=open('filer.txt');_	[]
translate: [ファイル|[入力|]ストリーム]fを一行ずつ[読み込む|読む]	f.readline()	translate: ファイルfを一行ずつ読む	f=open('filer.txt');_	
translate: {[ファイル|[入力|]ストリーム]fを|改行[を取り除いて|除外して|なしで]}一行ずつ[読み込む|読む]	f.readline()	translate: 改行なしでファイルfを一行ずつ読む	f=open('filer.txt');_	
translate: {[ファイル|[出力|]ストリーム]fに|文字列sを}[書き込む|書く]	f.write(s)	translate: 出力ストリームfに文字列sを書き込む	f=open('filew.txt','w');_	13
translate: {[ファイル|[出力|]ストリーム]fに|xを文字列に[変換|]して}[書き込む|書く]	f.write(str(x))	translate: ファイルfにxを文字列に変換して書き込む	f=open('filew.txt','w');_	3
translate: xが正の[数|整数][か[|どうか][調べる||[確認|判定|テスト]する]|]	x > 0	translate: xが正の数か調べる	_	True
translate: xが負の[数|整数][か[|どうか][調べる||[確認|判定|テスト]する]|]	x < 0	translate: xが負の数か調べる	_	False
translate: xが一桁の[数|整数][か[|どうか][調べる||[確認|判定|テスト]する]|]	-9 <= x <= 9	translate: xが一桁の数か調べる	_	True
translate: xが-9以上[、|]9以下[か[|どうか][調べる||[確認|判定|テスト]する]|]	-9 <= x <= 9	translate: xが-9以上、9以下か調べる	_	True
translate: xが一桁の正の[数|整数][か[|どうか][調べる||[確認|判定|テスト]する]|]	0 <= x <= 9	translate: xが一桁の正の数か調べる	_	True
translate: xが1[、|]もしくは2[か[|どうか][調べる||[確認|判定|テスト]する]|]	x == 1 or x == 2	translate: xが1、もしくは2か調べる	_	False
translate: xが1[、|]もしくは2[、|]もしくは3に等しい[か[|どうか][調べる||[確認|判定|テスト]する]|]	x == 1 or x == 2 or x == 3	translate: xが1、もしくは2、もしくは3に等しいか調べる	_	False
translate: xのx2乗	x ** x2	translate: xのx2乗	_	3.375
translate: xにx2を[加える|加算する|足す]	x + x2	translate: xにx2を加える	_	4.5
translate: xからx2を[引く|減算する|減ずる]	x - x2	translate: xからx2を引く	_	-1.5
translate: xにx2を[掛ける|かける|乗算する]	x * x2	translate: xにx2を掛ける	_	4.5
translate: xをx2で[割る|除する|除算する]	x / x2	translate: xをx2で割る	_	0.5
translate: xをx2で[割って|除して|除算して]切り捨てる	x // x2	translate: xをx2で割って切り捨てる	_	0.0
translate: xをx2で[整数除算する]	x // x2	translate: xをx2で[整数除算する]	_	0.0
translate: xをx2で[割った|除した|除算した]余り	x % x2	translate: xをx2で割った余り	_	1.5
translate: Pythonのバージョン[|を知る]	sys.version	translate: Pythonのバージョン	_	3.9.5 (default, May  4 2021, 03:36:27) \n[Clang 12.0.0 (clang-1200.0.32.29)]
translate: 浮動小数点数の最大値[|を[使う|[使用する|用いる]]]	sys.float_info.max	translate: 浮動小数点数の最大値	_	1.7976931348623157e+308
translate: 浮動小数点数の最小値[|を[使う|[使用する|用いる]]]	sys.float_info.min	translate: 浮動小数点数の最小値	_	2.2250738585072014e-308
translate: 計算機イプシロン[|を[使う|[使用する|用いる]]]	sys.float_info.epsilon	translate: 計算機イプシロン	_	2.220446049250313e-16
translate: x[|の値]が整数[か[|どうか][調べる||[確認|判定|テスト]する]|]	x.is_integer()	translate: xが整数か調べる	_	False
translate: xを十六進文字列に[変換|]する	x.hex()	translate: xを十六進文字列に変換する	_	0x1.8000000000000p+0
translate: 文字列sのHEXから浮動小数点数に[変換|]する	float.fromhex(s)	translate: 文字列sのHEXから浮動小数点数に変換する	_	(ValueError('invalid hexadecimal floating-point string'), '_')
translate: [[有理数|分数]|分数]を[使う|[使用する|用いる]]	import fractions	translate: 有理数を使う	_;type(fractions)	<class 'module'>
translate: qの分子	q.numerator	translate: qの分子	_	"(NameError(""name 'q' is not defined""), '_')"
translate: qの分母	q.denominator	translate: qの分母	_	"(NameError(""name 'q' is not defined""), '_')"
translate: 分母の最大値を指定して近似したい	q.limit_denominator(max_denominator=1000000)	translate: 分母の最大値を指定して近似したい	_	"(NameError(""name 'q' is not defined""), '_')"
translate: 分母が高々 max_denominator である[、|] self に最も近い Fraction を見付けて	q.limit_denominator(max_denominator=1000000)	translate: 分母が高々 max_denominator であるself に最も近い Fraction を見付けて	_	"(NameError(""name 'q' is not defined""), '_')"
translate: 与えられた浮動小数点数の[有理数|分数]近似	q.limit_denominator(max_denominator=1000000)	translate: 与えられた浮動小数点数の分数近似	_	"(NameError(""name 'q' is not defined""), '_')"
translate: n進[|数]文字列sを整数[に変換する|[化|に]する]	int(s, n)	translate: n進文字列sを整数化する	_	(ValueError('int() base must be >= 2 and <= 36, or 0'), '_')
translate: [二進|2進][|数]文字列sを整数[に変換する|[化|に]する]	int(s, 2)	translate: 二進文字列sを整数に変換する	_	"(ValueError(""invalid literal for int() with base 2: ' ABC abc 123あ'""), '_')"
translate: [八進|8進][|数]文字列sを整数[に変換する|[化|に]する]	int(s, 8)	translate: 八進文字列sを整数に変換する	_	"(ValueError(""invalid literal for int() with base 8: ' ABC abc 123あ'""), '_')"
translate: [十六進|16進][|数]文字列sを整数[に変換する|[化|に]する]	int(s, 16)	translate: 十六進文字列sを整数に変換する	_	"(ValueError(""invalid literal for int() with base 16: ' ABC abc 123あ'""), '_')"
translate: n進[|数[|の]]文字列sを[|n2バイトの][バイト列|バイナリ][に変換する|[化|に]する]	int(s, n2).to_bytes(length=n2, byteorder='big')	translate: n進文字列sをバイト列化する	_	"(ValueError(""invalid literal for int() with base 3: ' ABC abc 123あ'""), '_')"
translate: [二進|2進][|数[|の]]文字列sを[|n2バイトの][バイト列|バイナリ][に変換する|[化|に]する]	int(s, 2).to_bytes(length=2, byteorder='big')	translate: 二進文字列sをバイト列に変換する	_	"(ValueError(""invalid literal for int() with base 2: ' ABC abc 123あ'""), '_')"
translate: [八進|8進][|数[|の]]文字列sを[|n2バイトの][バイト列|バイナリ][に変換する|[化|に]する]	int(s, 8).to_bytes(length=n2, byteorder='big')	translate: 八進文字列sをバイト列に変換する	_	"(ValueError(""invalid literal for int() with base 8: ' ABC abc 123あ'""), '_')"
translate: [十六進|16進][|数[|の]]文字列sを[|nバイトの][バイト列|バイナリ][に変換する|[化|に]する]	int(s, 16).to_bytes(length=n, byteorder='big')	translate: 十六進文字列sをバイト列に変換する	_	"(ValueError(""invalid literal for int() with base 16: ' ABC abc 123あ'""), '_')"
translate: [整数|]nの[二進|2進][|数][表現|表記|リテラル][|を得る]	bin(n)	translate: 整数nの二進表現を得る	_	0b1
translate: [整数|]nを[二進|2進][|数][表現|表記|リテラル][に変換する|[化|に]する]	bin(n)	translate: 整数nを二進表現に変換する	_	0b1
translate: [整数|]nの[八進|8進][|数][表現|表記|リテラル][|を得る]	oct(n)	translate: 整数nの八進表現	_	0o1
translate: [整数|]nを[八進|8進][|数][表現|表記|リテラル][に変換する|[化|に]する]	oct(n)	translate: 整数nを八進表記に変換する	_	0o1
translate: [整数|]nの[十六進|16進][|数][表現|表記|リテラル][|を得る]	hex(n)	translate: 整数nの十六進表現	_	0x1
translate: [整数|]nを[十六進|16進][|数][表現|表記|リテラル][に変換する|[化|に]する]	hex(n)	translate: 整数nを十六進表現に変換する	_	0x1
translate: [整数|]nの[二進|2進][|数]文字列[|を得る]	bin(n)[2:]	translate: 整数nの二進文字列	_	1
translate: [整数|]nを[二進|2進][|数]文字列[に変換する|[化|に]する]	bin(n)[2:]	translate: 整数nを二進数文字列に変換する	_	1
translate: [整数|]nの[八進|8進][|数]文字列[|を得る]	oct(n)[2:]	translate: 整数nの八進文字列	_	1
translate: [整数|]nを[八進|8進][|数]文字列[に変換する|[化|に]する]	oct(n)[2:]	translate: 整数nを八進文字列に変換する	_	1
translate: [整数|]nの[十六進|16進][|数]文字列[|を得る]	hex(n)[2:]	translate: 整数nの十六進文字列	_	1
translate: [整数|]nを[十六進|16進][|数]文字列[に変換する|[化|に]する]	hex(n)[2:]	translate: 整数nを十六進文字列に変換する	_	1
translate: [整数|]nのビット長[|を[見る|確認する|調べる]]	n.bit_length()	translate: 整数nのビット長	_	1
translate: [整数|]nのバイト長[|を[見る|確認する|調べる]]	(n.bit_length() + 7) // 8	translate: 整数nのバイト長	_	1
translate: [整数|]nを[バイト列|バイナリ][に変換する|[化|に]する]	n.to_bytes((n.bit_length() + 7) // 8, byteorder='big')	translate: 整数nをバイト列に変換する	_	b'\x01'
translate: {[整数|]nを|符号付きで}[バイト列|バイナリ][に変換する|[化|に]する]	n.to_bytes((n.bit_length() + 7) // 8, byteorder='big', signed=True)	translate: 整数nを符号付きでバイト列に変換する	_	b'\x01'
translate: {[整数|]nを|[|符号なしで]}[バイト列|バイナリ][に変換する|[化|に]する]	n.to_bytes(length=n2, byteorder='big')	translate: 整数nをバイト列に変換する	_	b'\x00\x00\x01'
translate: {[整数|]nを|符号付きで}長さn2の[バイト列|バイナリ][に変換する|[化|に]する]	n.to_bytes(length=n2, byteorder='big', signed=True)	translate: 符号付きで整数nを長さn2のバイト列に変換する	_	b'\x00\x00\x01'
translate: nにn2を[加える|加算する]	n + n2	translate: nにn2を加える	_	4
translate: n[プラス|足す|＋]n2[|を[求める|計算する|算出する]]	n + n2	translate: nプラスn2	_	4
translate: nとn2の和[|を[求める|計算する|算出する]]	n + n2	translate: nとn2の和	_	4
translate: nからn2を[引く|減算する]	n - n2	translate: nからn2を引く	_	-2
translate: n[マイナス|引く|ー]n2[|を[求める|計算する|算出する]]	n - n2	translate: nマイナスn2	_	-2
translate: nとn2の差[|を[求める|計算する|算出する]]	n - n2	translate: nとn2の差	_	-2
translate: nにn2を[かける|掛ける]	n * n2	translate: nにn2を掛ける	_	3
translate: n[かける|掛ける|×]n2[|を[求める|計算する|算出する]]	n * n2	translate: nかけるn2	_	3
translate: nとn2の積[|を[求める|計算する|算出する]]	n * n2	translate: nとn2の積	_	3
translate: nをn2で[割る|わる]	n / n2	translate: nをn2で割る	_	0.3333333333333333
translate: n[わる|割る|÷]n2[|を[求める|計算する|算出する]]	n / n2	translate: nわるn2	_	0.3333333333333333
translate: nとn2の商[|を[求める|計算する|算出する]]	n / n2	translate: nとn2の商	_	0.3333333333333333
translate: n2分のn[|を[求める|計算する|算出する]]	n / n2	translate: n2分のn	_	0.3333333333333333
translate: nをn2で整数除算する	n // n2	translate: nをn2で整数除算する	_	0
translate: nのn2乗[|を[求める|計算する|算出する]]	n ** n2	translate: nのn2乗	_	1
translate: nの[二|2]乗[|を[求める|計算する|算出する]]	n ** 2	translate: nの2乗	_	1
translate: nの[三|3]乗[|を[求める|計算する|算出する]]	n ** 3	translate: nの三乗	_	1
translate: nをn2で割った[余り|モジュロ|剰余|mod][|を[求める|計算する|算出する]]	n % n2	translate: nをn2で割った余り	_	1
translate: nをn2で[割った][結果|値]の切り上げ[|を[求める|計算する|算出する]]	(n + n2 - 1) // n2	translate: nをn2で割った結果の切り上げ	_	1
translate: n割るn2を切り上げる	(n + n2 - 1) // n2	translate: n割るn2を切り上げる	_	1
translate: n割るn2の切り上げ	(n + n2 - 1) // n2	translate: n割るn2の切り上げ	_	1
translate: nをn2で割った[結果|値]を切り上げる	(n + n2 - 1) // n2	translate: nをn2で割った結果を切り上げる	_	1
translate: nとn2の[論理|ビット]積[|を[求める|計算する|算出する]]	n & n2	translate: nとn2の論理積	_	1
translate: nとn2の[論理|ビット]和[|を[求める|計算する|算出する]]	n | n2	translate: nとn2の論理和	_	3
translate: nとn2の[排他的論理和|XOR][|を[求める|計算する|算出する]]	n ^ n2	translate: nとn2の排他的論理和	_	2
translate: nをn2だけ左シフトする	n << n2	translate: nをn2だけ左シフトする	_	8
translate: nをn2だけ右シフトする	n >> n2	translate: nをn2だけ右シフトする	_	0
translate: nをn2だけ[増加させる|大きくする|増やす]	n += n2	translate: nをn2だけ増加させる	_	(SyntaxError('invalid syntax', ('<string>', 1, 3, 'n += n2')), '_')
translate: nにn2を足して代入する	n += n2	translate: nにn2を足して代入する	_	(SyntaxError('invalid syntax', ('<string>', 1, 3, 'n += n2')), '_')
translate: nとn2の値を足してn[に[代入|]する|とする]	n += n2	translate: nとn2の値を足してnに代入する	_	(SyntaxError('invalid syntax', ('<string>', 1, 3, 'n += n2')), '_')
translate: nをn2だけ[減少させる|小さくする|減らす]	n -= n2	translate: nをn2だけ減少させる	_	(SyntaxError('invalid syntax', ('<string>', 1, 3, 'n -= n2')), '_')
translate: nからn2[の値|]を引いてn[に[代入|]する|とする]	n -= n2	translate: nからn2の値を引いてnに代入する	_	(SyntaxError('invalid syntax', ('<string>', 1, 3, 'n -= n2')), '_')
translate: nをn2倍にする	n *= n2	translate: nをn2倍にする	_	(SyntaxError('invalid syntax', ('<string>', 1, 3, 'n *= n2')), '_')
translate: nにn2をかけた値をn[に[代入|]する|とする]	n *= n2	translate: nにn2をかけた値をnに代入する	_	(SyntaxError('invalid syntax', ('<string>', 1, 3, 'n *= n2')), '_')
translate: nをn2乗に増やす	n **= n2	translate: nをn2乗に増やす	_	(SyntaxError('invalid syntax', ('<string>', 1, 3, 'n **= n2')), '_')
translate: nをn2分の[一|１|1]にする	n /= n2	translate: nをn2分の一にする	_	(SyntaxError('invalid syntax', ('<string>', 1, 3, 'n /= n2')), '_')
translate: nを半分にする	n /= 2	translate: nを半分にする	_	(SyntaxError('invalid syntax', ('<string>', 1, 3, 'n /= 2')), '_')
translate: {nを|切り捨てながら}n2分の[一|１|1]にする	n //= n2	translate: 切り捨てながらnをn2分の一にする	_	(SyntaxError('invalid syntax', ('<string>', 1, 3, 'n //= n2')), '_')
translate: 整数nをn2分の[一|１|1]にする	n //= n2	translate: 整数nをn2分の一にする	_	(SyntaxError('invalid syntax', ('<string>', 1, 3, 'n //= n2')), '_')
translate: {nを|切り捨てながら}半分にする	n //= 2	translate: nを切り捨てながら半分にする	_	(SyntaxError('invalid syntax', ('<string>', 1, 3, 'n //= 2')), '_')
translate: 整数nを半分にする	n //= 2	translate: 整数nを半分にする	_	(SyntaxError('invalid syntax', ('<string>', 1, 3, 'n //= 2')), '_')
translate: nをn2で割った余りをn[に[代入|]する|とする]	n %= n2	translate: nをn2で割った余りをnに代入する	_	(SyntaxError('invalid syntax', ('<string>', 1, 3, 'n %= n2')), '_')
translate: nとn2が[等しい|同じ値][か[|どうか][調べる||[確認|判定|テスト]する]|]	n == n2	translate: nとn2が等しいか調べる	_	False
translate: n[が|は]n2と等しい[か[|どうか][調べる||[確認|判定|テスト]する]|]	n == n2	translate: nがn2と等しいか調べる	_	False
translate: n[が|は]n2[か[|どうか][調べる||[確認|判定|テスト]する]|]	n == n2	translate: nがn2か調べる	_	False
translate: nがn2より大きい[か[|どうか][調べる||[確認|判定|テスト]する]|]	n > n2	translate: nがn2より大きいか調べる	_	False
translate: nがn2よりも大きい[か[|どうか][調べる||[確認|判定|テスト]する]|]	n > n2	translate: nがn2よりも大きいか調べる	_	False
translate: nがn2より小さい[か[|どうか][調べる||[確認|判定|テスト]する]|]	n < n2	translate: nがn2より小さいか調べる	_	True
translate: nがn2よりも小さい[か[|どうか][調べる||[確認|判定|テスト]する]|]	n < n2	translate: nがn2よりも小さいか調べる	_	True
translate: nがn2以上[か[|どうか][調べる||[確認|判定|テスト]する]|]	n >= n2	translate: nがn2以上か調べる	_	False
translate: nがn2以下[か[|どうか][調べる||[確認|判定|テスト]する]|]	n <= n2	translate: nがn2以下か調べる	_	True
translate: nがn2未満[、|][または|もしくは|それか]n3以上[か[|どうか][調べる||[確認|判定|テスト]する]|]	n < n2 or n >= n3	translate: nがn2未満、またはn3以上かどうか調べる	_	True
translate: nがn2以下[、|][または|もしくは|それか][、|]n3以上[か[|どうか][調べる||[確認|判定|テスト]する]|]	n <= n2 or n >= n3	translate: nがn2以下、または、n3以上か調べる	_	True
translate: n2がn以上[、|]かつ[、|]n3以下[か[|どうか][調べる||[確認|判定|テスト]する]|]	n <= n2 and n2 <= n3	translate: n2がn以上、かつ、n3以下か調べる	_	False
translate: n2がnより大きく[、|]かつ[、|]n3[未満|より小さい][か[|どうか][調べる||[確認|判定|テスト]する]|]	n < n2 and n2 < n3	translate: n2がnより大きく、かつ、n3未満か調べる	_	False
translate: nが偶数[か[|どうか][調べる||[確認|判定|テスト]する]|]	n % 2 == 0	translate: nが偶数か調べる	_	False
translate: nが2で割り切れる[か[|どうか][調べる||[確認|判定|テスト]する]|]	n % 2 == 0	translate: nが2で割り切れるか調べる	_	False
translate: nが奇数[か[|どうか][調べる||[確認|判定|テスト]する]|]	n % 2 == 1	translate: nが奇数	_	True
translate: nが2で割り切れない[か[|どうか][調べる||[確認|判定|テスト]する]|]	n % 2 == 1	translate: nが2で割り切れないか調べる	_	True
translate: nが3の倍数[か[|どうか][調べる||[確認|判定|テスト]する]|]	n % 3 == 0	translate: nが3の倍数か調べる	_	False
translate: nが3で割り切れる[か[|どうか][調べる||[確認|判定|テスト]する]|]	n % 3 == 0	translate: nが3で割り切れるか調べる	_	False
translate: nが5の倍数[か[|どうか][調べる||[確認|判定|テスト]する]|]	n %  5 == 0	translate: nが5の倍数か調べる	_	False
translate: nが5で割り切れる[か[|どうか][調べる||[確認|判定|テスト]する]|]	n %  5 == 0	translate: nが5で割り切れるか調べる	_	False
translate: nがn2の倍数[か[|どうか][調べる||[確認|判定|テスト]する]|]	n % n2 == 0	translate: nがn2の倍数か調べる	_	False
translate: nがn2で割り切れる[か[|どうか][調べる||[確認|判定|テスト]する]|]	n % n2 == 0	translate: nがn2で割り切れるか調べる	_	False
translate: nがn2の倍数でない[か[|どうか][調べる||[確認|判定|テスト]する]|]	n % n2 != 0	translate: nがn2の倍数でないか調べる	_	True
translate: nがn2で割り切れない[か[|どうか][調べる||[確認|判定|テスト]する]|]	n % n2 != 0	translate: nがn2で割り切れないか調べる	_	True
translate: nが正の[数|整数][か[|どうか][調べる||[確認|判定|テスト]する]|]	n > 0	translate: nが正の数か調べる	_	True
translate: nが負の[数|整数][か[|どうか][調べる||[確認|判定|テスト]する]|]	n < 0	translate: nが負の数か調べる	_	False
translate: nが一桁の[数|整数][か[|どうか][調べる||[確認|判定|テスト]する]|]	-9 <= n <= 9	translate: nが一桁の数	_	True
translate: nが-9以上[、|]9以下[か[|どうか][調べる||[確認|判定|テスト]する]|]	-9 <= n <= 9	translate: nが-9以上、9以下か調べる	_	True
translate: nが一桁の正の[数|整数][か[|どうか][調べる||[確認|判定|テスト]する]|]	0 <= n <= 9	translate: nが一桁の正の数かどうか調べる	_	True
translate: [整数|]n[が|は] リストalistの[どれか|いづれか|[ひとつ|一つ][|である]][か[|どうか][調べる||[確認|判定|テスト]する]|]	n in alist	translate: 整数nがリストalistのどれかか調べる	_	True
translate: [整数|]n[が|は] セットasetの[どれか|いづれか|[ひとつ|一つ][|である]][か[|どうか][調べる||[確認|判定|テスト]する]|]	n in aset	translate: 整数nがセットasetのどれかか調べる	_	"(NameError(""name 'aset' is not defined""), '_')"
translate: [整数|]n[が|は] タプルatupleの[どれか|いづれか|[ひとつ|一つ][|である]][か[|どうか][調べる||[確認|判定|テスト]する]|]	n in atuple	translate: nがタプルatupleのどれかか調べる	_	True
translate: nが1[、|]もしくは2[か[|どうか][調べる||[確認|判定|テスト]する]|]	n == 1 or n == 2	translate: nが1、もしくは2か調べる	_	True
translate: nが1[、|]もしくは2[、|]もしくは3に等しい[か[|どうか][調べる||[確認|判定|テスト]する]|]	n == 1 or n == 2 or n == 3	translate: nが1、もしくは2、もしくは3に等しいかどうか調べる	_	True
translate: n[の桁数|[が|は]何桁か][|を[求める|計算する|算出する]]	len(str(n))	translate: nの桁数	_	1
translate: 整数n[の桁数|[が|は]何桁か][|を[求める|計算する|算出する]]	len(str(int(n)))	translate: 整数nが何桁か	_	1
translate: nの各桁の[総和|和][|を[求める|計算する|算出する]]	sum(map(int, str(n)))	translate: nの各桁の総和	_	1
translate: 整数nの各桁の[総和|和][|を[求める|計算する|算出する]]	sum(map(int, str(int(n))))	translate: 整数nの各桁の総和	_	1
translate: nの各桁の[総和|和][|を[求める|計算する|算出する]]	sum(map(int, str(n)))	translate: nの各桁の総和	_	1
translate: 整数nの各桁の[総和|和][|を[求める|計算する|算出する]]	sum(map(int, str(int(n))))	translate: 整数nの各桁の総和	_	1
translate: nの約数を列挙する	[i for i in range(1, int(n**0.5)+1) if n % i == 0] + [n//i for i in range(1, int(n**0.5)+1) if n % i == 0 and i != n // i].reverse()	translate: nの約数を列挙する	_	"(TypeError('can only concatenate list (not ""NoneType"") to list'), '_')"
translate: itertoolsモジュールをインポートする	import itertools	translate: itertoolsモジュールをインポートする	None	None
translate: nの無限[|な|の][数列|[|整数]リスト|[|整数]イテラブル][|を[得る|求める]]	itertools.repeat(n)	translate: nの無限リスト	type(_)	<class 'itertools.repeat'>
translate: nが無限に続く[数列|[|整数]リスト|[|整数]イテラブル][|を[得る|求める]]	itertools.repeat(n)	translate: nが無限に続く数列	type(_)	<class 'itertools.repeat'>
translate: {[文字列|オブジェクト|]elementが|[無限に|いつまでも]}[繰り返す|続く][イテラブル|列][|を[得る|求める]]	itertools.repeat(element)	translate: 文字列elementが無限に繰り返すイテラブルを得る	type(_)	<class 'itertools.repeat'>
translate: [文字列|オブジェクト|]elementの無限[|な|の][イテラブル|列][|を[得る|求める]]	itertools.repeat(element)	translate: 文字列elementの無限イテラブル	type(_)	<class 'itertools.repeat'>
translate: {[文字列|オブジェクト|]element[が|を]|n回}[繰り返す|続く][イテラブル|列][|を[得る|求める]]	itertools.repeat(element, n)	translate: 文字列elementがn回繰り返す列	type(_)	<class 'itertools.repeat'>
translate: [無限に|いつまでも][カウントアップ|数え上げる]する	itertools.count()	translate: 無限にカウントアップする	type(_)	<class 'itertools.count'>
translate: [0から始まる|]無限[|な|の][数列|[|整数]リスト|[|整数][イテラブル|列]][|を[得る|求める]]	itertools.count()	translate: 0から始まる無限数列	type(_)	<class 'itertools.count'>
translate: {nから|[無限に|いつまでも]}[カウントアップ|数え上げる]する	itertools.count(start=n)	translate: 無限にnからカウントアップする	type(_)	<class 'itertools.count'>
translate: {nからn間隔で|[無限に|いつまでも]}[カウントアップ|数え上げる]する	itertools.count(start=n, step=n2)	translate: nからn間隔で無限に数え上げるする	type(_)	<class 'itertools.count'>
translate: range[|関数]の無限[バージョン|版]	itertools.count(start=n, step=n2)	translate: range関数の無限バージョン	type(_)	<class 'itertools.count'>
translate: {nから|[無限に|いつまでも]}カウントダウンする	itertools.count(start=n, step=-1)	translate: nから無限にカウントダウンする	type(_)	<class 'itertools.count'>
translate: {[[リスト|タプル|配列]|列|[イテラブル|列]|]iterableを|[[無限に|いつまでも]|ぐるぐると|周期的に]}繰り返す	itertools.cycle(iterable)	translate: 配列iterableを無限に繰り返す	type(_)	<class 'itertools.cycle'>
translate: [[リスト|タプル|配列]|列|[イテラブル|列]|]iterableを累加する	itertools.accumulate(iterable)	translate: イテラブルiterableを累加する	list(_)	[0, 1, 3, 7]
translate: [[リスト|タプル|配列]|列|[イテラブル|列]|]iterableを累加した[イテラブル|列][|を[得る|求める]]	itertools.accumulate(iterable)	translate: リストiterableを累加した列	list(_)	[0, 1, 3, 7]
translate: [[リスト|タプル|配列]|列|[イテラブル|列]|]iterableを累積する	itertools.accumulate(iterable, operator.mul)	translate: タプルiterableを累積する	list(_)	[0, 0, 0, 0]
translate: [[リスト|タプル|配列]|列|[イテラブル|列]|]iterableを累積した[イテラブル|列][|を[得る|求める]]	itertools.accumulate(iterable, operator.mul)	translate: リストiterableを累積したイテラブル	list(_)	[0, 0, 0, 0]
translate: [[リスト|タプル|配列]|列|[イテラブル|列]|]iterableと[[リスト|タプル|配列]|列|[イテラブル|列]|]iterable2を[連結する|つなぐ|チェインする]	itertools.chain(iterable, iterable2)	translate: リストiterableとリストiterable2をつなぐ	list(_)	[0, 1, 2, 4, 7, 8, 9]
translate: [[リスト|タプル|配列]|列|[イテラブル|列]|]iterableに[[リスト|タプル|配列]|列|[イテラブル|列]|]iterable2を続ける	itertools.chain(iterable, iterable2)	translate: リストiterableにリストiterable2を続ける	list(_)	[0, 1, 2, 4, 7, 8, 9]
translate: [[リスト|タプル|配列]|列|[イテラブル|列]|]iterableに[[リスト|タプル|配列]|列|[イテラブル|列]|]iterable2を続けた[イテラブル|列][|を[得る|求める]]	itertools.chain(iterable, iterable2)	translate: リストiterableにリストiterable2を続けたイテラブルを得る	list(_)	[0, 1, 2, 4, 7, 8, 9]
translate: selectorsでマスクされた[[リスト|タプル|配列]|列|[イテラブル|列]|]iterableの要素を取り出す	itertools.compress(iterable, selectors=iterable2)	translate: selectorsでマスクされたイテラブルiterableの要素を取り出す	list(_)	[0, 1, 2]
translate: [[リスト|タプル|配列]|列|[イテラブル|列]|]iterableの各要素に対して[、|]関数predicatefunc[|の適用]が[真|[T|t]rue]であれば[、|]その要素を出力する	itertools.takewhile(predicatefunc, iterable)	translate: リストiterableの各要素に対して、関数predicatefuncが真であれば、その要素を出力する	list(_)	[0, 1, 2, 4]
translate: 関数predicatefuncが[真|[T|t]rue][と|に]なる[[リスト|タプル|配列]|列|[イテラブル|列]|]iterableの[要素|部分][|を[得る|求める]|を取り出す]	itertools.takewhile(predicatefunc, iterable)	translate: 関数predicatefuncが真となるリストiterableの要素	list(_)	[0, 1, 2, 4]
translate: 関数predicatefunc[が|を適用したとき][真|[T|t]rue]とならない[[リスト|タプル|配列]|列|[イテラブル|列]|]iterableの[要素|部分][|を[得る|求める]|を取り出す]	itertools.dropwhile(predicatefunc, iterable)	translate: 関数predicatefuncが真とならないリストiterableの要素	list(_)	[]
translate: 関数predicatefunc[が|を適用したとき][真|[T|t]rue][と|に]なる[[リスト|タプル|配列]|列|[イテラブル|列]|]iterableの[要素|部分][|を取り除く|を消す|を除去する]	itertools.dropwhile(predicatefunc, iterable)	translate: 関数predicatefuncが真となるリストiterableの要素	list(_)	[]
translate: [[リスト|タプル|配列]|列|[イテラブル|列]|]iterableと[[リスト|タプル|配列]|列|[イテラブル|列]|]iterable2をペアのリストに[|変換]する	itertools.zip_longest(iterable, iterable2)	translate: リストiterableとリストiterable2をペアのリストにする	list(_)	[(0, 7), (1, 8), (2, 9), (4, None)]
translate: [[リスト|タプル|配列]|列|[イテラブル|列]|]iterableと[[リスト|タプル|配列]|列|[イテラブル|列]|]iterable2を[ペアリングする|ペア化する|[zip|ジップ]する]	itertools.zip_longest(iterable, iterable2)	translate: イテラブルiterableとリストiterable2をペアリングする	list(_)	[(0, 7), (1, 8), (2, 9), (4, None)]
