trans: [|]x2を[|]xとする	x = x2	trans: x2をxとする	$$;x	3.0
trans: シャルトルーズ色の折れ線[グラフ]を描画して[、|][その|]線幅を[|]n[に設定する|[に|と]する|に[セット|指定]する|に変更する|変える]	plt.plot(xdata, ydata, linewidth=n, color='chartreuse')	trans: シャルトルーズ色の折れ線グラフを描画して、その線幅をnに設定する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'linewidth': 1, 'color': 'chartreuse'})
trans: [リスト|配列|データ列|数列|イテラブル]xdataと[リスト|配列|データ列|数列|イテラブル]ydataについてシャルトルーズ色の折れ線[グラフ]を描画して[、|][その|]線幅を[|]n[に設定する|[に|と]する|に[セット|指定]する|に変更する|変える]	plt.plot(xdata, ydata, linewidth=n, color='chartreuse')	trans: リストxdataとリストydataについてシャルトルーズ色の折れ線グラフを描画して、その線幅をnに設定する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'linewidth': 1, 'color': 'chartreuse'})
trans: チョコレート色の折れ線[グラフ]を描画して[、|][その|]線幅を[|]n[に設定する|[に|と]する|に[セット|指定]する|に変更する|変える]	plt.plot(xdata, ydata, linewidth=n, color='chocolate')	trans: チョコレート色の折れ線グラフを描画して、その線幅をnに変更する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'linewidth': 1, 'color': 'chocolate'})
trans: [リスト|配列|データ列|数列|イテラブル]xdataと[リスト|配列|データ列|数列|イテラブル]ydataについてチョコレート色の折れ線[グラフ]を描画して[、|][その|]線幅を[|]n[に設定する|[に|と]する|に[セット|指定]する|に変更する|変える]	plt.plot(xdata, ydata, linewidth=n, color='chocolate')	trans: リストxdataとリストydataについてチョコレート色の折れ線グラフを描画して、線幅をnに設定する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'linewidth': 1, 'color': 'chocolate'})
trans: コーラル色の折れ線[グラフ]を描画して[、|][その|]線幅を[|]n[に設定する|[に|と]する|に[セット|指定]する|に変更する|変える]	plt.plot(xdata, ydata, linewidth=n, color='coral')	trans: コーラル色の折れ線グラフを描画して、その線幅をnに設定する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'linewidth': 1, 'color': 'coral'})
trans: [リスト|配列|データ列|数列|イテラブル]xdataと[リスト|配列|データ列|数列|イテラブル]ydataについてコーラル色の折れ線[グラフ]を描画して[、|][その|]線幅を[|]n[に設定する|[に|と]する|に[セット|指定]する|に変更する|変える]	plt.plot(xdata, ydata, linewidth=n, color='coral')	trans: リストxdataとリストydataについてコーラル色の折れ線グラフを描画して、その線幅をnに設定する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'linewidth': 1, 'color': 'coral'})
trans: コーンフラワーブルー色の折れ線[グラフ]を描画して[、|][その|]線幅を[|]n[に設定する|[に|と]する|に[セット|指定]する|に変更する|変える]	plt.plot(xdata, ydata, linewidth=n, color='cornflowerblue')	trans: コーンフラワーブルー色の折れ線グラフを描画して、その線幅をnに設定する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'linewidth': 1, 'color': 'cornflowerblue'})
trans: [リスト|配列|データ列|数列|イテラブル]xdataと[リスト|配列|データ列|数列|イテラブル]ydataについてコーンフラワーブルー色の折れ線[グラフ]を描画して[、|][その|]線幅を[|]n[に設定する|[に|と]する|に[セット|指定]する|に変更する|変える]	plt.plot(xdata, ydata, linewidth=n, color='cornflowerblue')	trans: リストxdataとリストydataについてコーンフラワーブルー色の折れ線グラフを描画して、その線幅をnに設定する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'linewidth': 1, 'color': 'cornflowerblue'})
trans: コーンズシルク色の折れ線[グラフ]を描画して[、|][その|]線幅を[|]n[に設定する|[に|と]する|に[セット|指定]する|に変更する|変える]	plt.plot(xdata, ydata, linewidth=n, color='cornsilk')	trans: コーンズシルク色の折れ線グラフを描画して、その線幅をnに設定する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'linewidth': 1, 'color': 'cornsilk'})
trans: [リスト|配列|データ列|数列|イテラブル]xdataと[リスト|配列|データ列|数列|イテラブル]ydataについてコーンズシルク色の折れ線[グラフ]を描画して[、|][その|]線幅を[|]n[に設定する|[に|と]する|に[セット|指定]する|に変更する|変える]	plt.plot(xdata, ydata, linewidth=n, color='cornsilk')	trans: リストxdataとリストydataについてコーンズシルク色の折れ線グラフを描画して、その線幅をnに設定する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'linewidth': 1, 'color': 'cornsilk'})
trans: クリムゾン色の折れ線[グラフ]を描画して[、|][その|]線幅を[|]n[に設定する|[に|と]する|に[セット|指定]する|に変更する|変える]	plt.plot(xdata, ydata, linewidth=n, color='crimson')	trans: クリムゾン色の折れ線グラフを描画して、その線幅をnに設定する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'linewidth': 1, 'color': 'crimson'})
trans: [リスト|配列|データ列|数列|イテラブル]xdataと[リスト|配列|データ列|数列|イテラブル]ydataについてクリムゾン色の折れ線[グラフ]を描画して[、|][その|]線幅を[|]n[に設定する|[に|と]する|に[セット|指定]する|に変更する|変える]	plt.plot(xdata, ydata, linewidth=n, color='crimson')	trans: リストxdataとリストydataについてクリムゾン色の折れ線グラフを描画して、その線幅をnに設定する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'linewidth': 1, 'color': 'crimson'})
trans: シアン色の折れ線[グラフ]を描画して[、|][その|]線幅を[|]n[に設定する|[に|と]する|に[セット|指定]する|に変更する|変える]	plt.plot(xdata, ydata, linewidth=n, color='cyan')	trans: シアン色の折れ線グラフを描画して、その線幅をnに設定する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'linewidth': 1, 'color': 'cyan'})
trans: [リスト|配列|データ列|数列|イテラブル]xdataと[リスト|配列|データ列|数列|イテラブル]ydataについてシアン色の折れ線[グラフ]を描画して[、|][その|]線幅を[|]n[に設定する|[に|と]する|に[セット|指定]する|に変更する|変える]	plt.plot(xdata, ydata, linewidth=n, color='cyan')	trans: リストxdataとリストydataについてシアン色の折れ線を描画して、その線幅をnに設定する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'linewidth': 1, 'color': 'cyan'})
trans: ダークブルー色の折れ線[グラフ]を描画して[、|][その|]線幅を[|]n[に設定する|[に|と]する|に[セット|指定]する|に変更する|変える]	plt.plot(xdata, ydata, linewidth=n, color='darkblue')	trans: ダークブルー色の折れ線グラフを描画して、線幅をnに設定する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'linewidth': 1, 'color': 'darkblue'})
trans: [リスト|配列|データ列|数列|イテラブル]xdataと[リスト|配列|データ列|数列|イテラブル]ydataについてダークブルー色の折れ線[グラフ]を描画して[、|][その|]線幅を[|]n[に設定する|[に|と]する|に[セット|指定]する|に変更する|変える]	plt.plot(xdata, ydata, linewidth=n, color='darkblue')	trans: リストxdataとリストydataについてダークブルー色の折れ線グラフを描画して、その線幅をnに設定する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'linewidth': 1, 'color': 'darkblue'})
trans: ダークシアン色の折れ線[グラフ]を描画して[、|][その|]線幅を[|]n[に設定する|[に|と]する|に[セット|指定]する|に変更する|変える]	plt.plot(xdata, ydata, linewidth=n, color='darkcyan')	trans: ダークシアン色の折れ線グラフを描画して、その線幅をnに設定する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'linewidth': 1, 'color': 'darkcyan'})
trans: [リスト|配列|データ列|数列|イテラブル]xdataと[リスト|配列|データ列|数列|イテラブル]ydataについてダークシアン色の折れ線[グラフ]を描画して[、|][その|]線幅を[|]n[に設定する|[に|と]する|に[セット|指定]する|に変更する|変える]	plt.plot(xdata, ydata, linewidth=n, color='darkcyan')	trans: リストxdataとリストydataについてダークシアン色の折れ線グラフを描画して、その線幅をnに設定する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'linewidth': 1, 'color': 'darkcyan'})
trans: ダークゴールデンロッド色の折れ線[グラフ]を描画して[、|][その|]線幅を[|]n[に設定する|[に|と]する|に[セット|指定]する|に変更する|変える]	plt.plot(xdata, ydata, linewidth=n, color='darkgoldenrod')	trans: ダークゴールデンロッド色の折れ線グラフを描画して、その線幅をnに設定する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'linewidth': 1, 'color': 'darkgoldenrod'})
trans: [リスト|配列|データ列|数列|イテラブル]xdataと[リスト|配列|データ列|数列|イテラブル]ydataについてダークゴールデンロッド色の折れ線[グラフ]を描画して[、|][その|]線幅を[|]n[に設定する|[に|と]する|に[セット|指定]する|に変更する|変える]	plt.plot(xdata, ydata, linewidth=n, color='darkgoldenrod')	trans: リストxdataとリストydataについてダークゴールデンロッド色の折れ線グラフを描画して、線幅をnに設定する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'linewidth': 1, 'color': 'darkgoldenrod'})
trans: ダークグレー色の折れ線[グラフ]を描画して[、|][その|]線幅を[|]n[に設定する|[に|と]する|に[セット|指定]する|に変更する|変える]	plt.plot(xdata, ydata, linewidth=n, color='darkgray')	trans: ダークグレー色の折れ線グラフを描画して、線幅をnにする	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'linewidth': 1, 'color': 'darkgray'})
trans: [リスト|配列|データ列|数列|イテラブル]xdataと[リスト|配列|データ列|数列|イテラブル]ydataについてダークグレー色の折れ線[グラフ]を描画して[、|][その|]線幅を[|]n[に設定する|[に|と]する|に[セット|指定]する|に変更する|変える]	plt.plot(xdata, ydata, linewidth=n, color='darkgray')	trans: リストxdataとイテラブルydataについてダークグレー色の折れ線を描画して、その線幅をn変える	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'linewidth': 1, 'color': 'darkgray'})
trans: ダークグリーン色の折れ線[グラフ]を描画して[、|][その|]線幅を[|]n[に設定する|[に|と]する|に[セット|指定]する|に変更する|変える]	plt.plot(xdata, ydata, linewidth=n, color='darkgreen')	trans: ダークグリーン色の折れ線グラフを描画して、その線幅をnに設定する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'linewidth': 1, 'color': 'darkgreen'})
trans: [リスト|配列|データ列|数列|イテラブル]xdataと[リスト|配列|データ列|数列|イテラブル]ydataについてダークグリーン色の折れ線[グラフ]を描画して[、|][その|]線幅を[|]n[に設定する|[に|と]する|に[セット|指定]する|に変更する|変える]	plt.plot(xdata, ydata, linewidth=n, color='darkgreen')	trans: リストxdataとリストydataについてダークグリーン色の折れ線グラフを描画して、その線幅をnに設定する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'linewidth': 1, 'color': 'darkgreen'})
trans: ダークグレー色の折れ線[グラフ]を描画して[、|][その|]線幅を[|]n[に設定する|[に|と]する|に[セット|指定]する|に変更する|変える]	plt.plot(xdata, ydata, linewidth=n, color='darkgrey')	trans: ダークグレー色の折れ線グラフを描画して、その線幅をnに設定する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'linewidth': 1, 'color': 'darkgrey'})
trans: [リスト|配列|データ列|数列|イテラブル]xdataと[リスト|配列|データ列|数列|イテラブル]ydataについてダークグレー色の折れ線[グラフ]を描画して[、|][その|]線幅を[|]n[に設定する|[に|と]する|に[セット|指定]する|に変更する|変える]	plt.plot(xdata, ydata, linewidth=n, color='darkgrey')	trans: リストxdataとリストydataについてダークグレー色の折れ線グラフを描画して、その線幅をnに設定する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'linewidth': 1, 'color': 'darkgrey'})
trans: ダークカーキ色の折れ線[グラフ]を描画して[、|][その|]線幅を[|]n[に設定する|[に|と]する|に[セット|指定]する|に変更する|変える]	plt.plot(xdata, ydata, linewidth=n, color='darkkhaki')	trans: ダークカーキ色の折れ線グラフを描画して、その線幅をnに設定する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'linewidth': 1, 'color': 'darkkhaki'})
trans: [リスト|配列|データ列|数列|イテラブル]xdataと[リスト|配列|データ列|数列|イテラブル]ydataについてダークカーキ色の折れ線[グラフ]を描画して[、|][その|]線幅を[|]n[に設定する|[に|と]する|に[セット|指定]する|に変更する|変える]	plt.plot(xdata, ydata, linewidth=n, color='darkkhaki')	trans: リストxdataとリストydataについてダークカーキ色の折れ線グラフを描画して、その線幅をnに設定する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'linewidth': 1, 'color': 'darkkhaki'})
trans: ダークマゼンタ色の折れ線[グラフ]を描画して[、|][その|]線幅を[|]n[に設定する|[に|と]する|に[セット|指定]する|に変更する|変える]	plt.plot(xdata, ydata, linewidth=n, color='darkmagenta')	trans: ダークマゼンタ色の折れ線グラフを描画して、その線幅をnに設定する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'linewidth': 1, 'color': 'darkmagenta'})
trans: [リスト|配列|データ列|数列|イテラブル]xdataと[リスト|配列|データ列|数列|イテラブル]ydataについてダークマゼンタ色の折れ線[グラフ]を描画して[、|][その|]線幅を[|]n[に設定する|[に|と]する|に[セット|指定]する|に変更する|変える]	plt.plot(xdata, ydata, linewidth=n, color='darkmagenta')	trans: リストxdataとリストydataについてダークマゼンタ色の折れ線グラフを描画して、その線幅をnに設定する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'linewidth': 1, 'color': 'darkmagenta'})
trans: ダークオリーブグリーン色の折れ線[グラフ]を描画して[、|][その|]線幅を[|]n[に設定する|[に|と]する|に[セット|指定]する|に変更する|変える]	plt.plot(xdata, ydata, linewidth=n, color='darkolivegreen')	trans: ダークオリーブグリーン色の折れ線グラフを描画して、その線幅をnに設定する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'linewidth': 1, 'color': 'darkolivegreen'})
trans: [リスト|配列|データ列|数列|イテラブル]xdataと[リスト|配列|データ列|数列|イテラブル]ydataについてダークオリーブグリーン色の折れ線[グラフ]を描画して[、|][その|]線幅を[|]n[に設定する|[に|と]する|に[セット|指定]する|に変更する|変える]	plt.plot(xdata, ydata, linewidth=n, color='darkolivegreen')	trans: リストxdataとリストydataについてダークオリーブグリーン色の折れ線グラフを描画して、その線幅をnに設定する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'linewidth': 1, 'color': 'darkolivegreen'})
trans: ダークオレンジ色の折れ線[グラフ]を描画して[、|][その|]線幅を[|]n[に設定する|[に|と]する|に[セット|指定]する|に変更する|変える]	plt.plot(xdata, ydata, linewidth=n, color='darkorange')	trans: ダークオレンジ色の折れ線を描画して、その線幅をnに設定する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'linewidth': 1, 'color': 'darkorange'})
trans: [リスト|配列|データ列|数列|イテラブル]xdataと[リスト|配列|データ列|数列|イテラブル]ydataについてダークオレンジ色の折れ線[グラフ]を描画して[、|][その|]線幅を[|]n[に設定する|[に|と]する|に[セット|指定]する|に変更する|変える]	plt.plot(xdata, ydata, linewidth=n, color='darkorange')	trans: リストxdataとリストydataについてダークオレンジ色の折れ線グラフを描画して、その線幅をnに設定する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'linewidth': 1, 'color': 'darkorange'})
trans: ダークオーキッド色の折れ線[グラフ]を描画して[、|][その|]線幅を[|]n[に設定する|[に|と]する|に[セット|指定]する|に変更する|変える]	plt.plot(xdata, ydata, linewidth=n, color='darkorchid')	trans: ダークオーキッド色の折れ線グラフを描画して、その線幅をnに設定する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'linewidth': 1, 'color': 'darkorchid'})
trans: [リスト|配列|データ列|数列|イテラブル]xdataと[リスト|配列|データ列|数列|イテラブル]ydataについてダークオーキッド色の折れ線[グラフ]を描画して[、|][その|]線幅を[|]n[に設定する|[に|と]する|に[セット|指定]する|に変更する|変える]	plt.plot(xdata, ydata, linewidth=n, color='darkorchid')	trans: リストxdataとリストydataについてダークオーキッド色の折れ線グラフを描画して、その線幅をnに設定する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'linewidth': 1, 'color': 'darkorchid'})
trans: ダークレッド色の折れ線[グラフ]を描画して[、|][その|]線幅を[|]n[に設定する|[に|と]する|に[セット|指定]する|に変更する|変える]	plt.plot(xdata, ydata, linewidth=n, color='darkred')	trans: ダークレッド色の折れ線グラフを描画して、その線幅をnに設定する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'linewidth': 1, 'color': 'darkred'})
trans: [リスト|配列|データ列|数列|イテラブル]xdataと[リスト|配列|データ列|数列|イテラブル]ydataについてダークレッド色の折れ線[グラフ]を描画して[、|][その|]線幅を[|]n[に設定する|[に|と]する|に[セット|指定]する|に変更する|変える]	plt.plot(xdata, ydata, linewidth=n, color='darkred')	trans: リストxdataとリストydataについてダークレッド色の折れ線グラフを描画して、その線幅をnに設定する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'linewidth': 1, 'color': 'darkred'})
trans: ダークサーモン色の折れ線[グラフ]を描画して[、|][その|]線幅を[|]n[に設定する|[に|と]する|に[セット|指定]する|に変更する|変える]	plt.plot(xdata, ydata, linewidth=n, color='darksalmon')	trans: ダークサーモン色の折れ線グラフを描画して、その線幅をnに設定する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'linewidth': 1, 'color': 'darksalmon'})
trans: [リスト|配列|データ列|数列|イテラブル]xdataと[リスト|配列|データ列|数列|イテラブル]ydataについてダークサーモン色の折れ線[グラフ]を描画して[、|][その|]線幅を[|]n[に設定する|[に|と]する|に[セット|指定]する|に変更する|変える]	plt.plot(xdata, ydata, linewidth=n, color='darksalmon')	trans: リストxdataとリストydataについてダークサーモン色の折れ線グラフを描画して、その線幅をnに設定する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'linewidth': 1, 'color': 'darksalmon'})
trans: ダークシアグリーン色の折れ線[グラフ]を描画して[、|][その|]線幅を[|]n[に設定する|[に|と]する|に[セット|指定]する|に変更する|変える]	plt.plot(xdata, ydata, linewidth=n, color='darkseagreen')	trans: ダークシアグリーン色の折れ線グラフを描画して、その線幅をnに設定する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'linewidth': 1, 'color': 'darkseagreen'})
trans: [リスト|配列|データ列|数列|イテラブル]xdataと[リスト|配列|データ列|数列|イテラブル]ydataについてダークシアグリーン色の折れ線[グラフ]を描画して[、|][その|]線幅を[|]n[に設定する|[に|と]する|に[セット|指定]する|に変更する|変える]	plt.plot(xdata, ydata, linewidth=n, color='darkseagreen')	trans: リストxdataとリストydataについてダークシアグリーン色の折れ線グラフを描画して、その線幅をnに設定する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'linewidth': 1, 'color': 'darkseagreen'})
trans: ダークスレートブルー色の折れ線[グラフ]を描画して[、|][その|]線幅を[|]n[に設定する|[に|と]する|に[セット|指定]する|に変更する|変える]	plt.plot(xdata, ydata, linewidth=n, color='darkslateblue')	trans: ダークスレートブルー色の折れ線グラフを描画して、その線幅をnに設定する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'linewidth': 1, 'color': 'darkslateblue'})
trans: [リスト|配列|データ列|数列|イテラブル]xdataと[リスト|配列|データ列|数列|イテラブル]ydataについてダークスレートブルー色の折れ線[グラフ]を描画して[、|][その|]線幅を[|]n[に設定する|[に|と]する|に[セット|指定]する|に変更する|変える]	plt.plot(xdata, ydata, linewidth=n, color='darkslateblue')	trans: リストxdataとデータ列ydataについてダークスレートブルー色の折れ線グラフを描画して、その線幅をnに設定する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'linewidth': 1, 'color': 'darkslateblue'})
trans: ダークスラテグレー色の折れ線[グラフ]を描画して[、|][その|]線幅を[|]n[に設定する|[に|と]する|に[セット|指定]する|に変更する|変える]	plt.plot(xdata, ydata, linewidth=n, color='darkslategray')	trans: ダークスラテグレー色の折れ線グラフを描画して、その線幅をnに設定する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'linewidth': 1, 'color': 'darkslategray'})
trans: [リスト|配列|データ列|数列|イテラブル]xdataと[リスト|配列|データ列|数列|イテラブル]ydataについてダークスラテグレー色の折れ線[グラフ]を描画して[、|][その|]線幅を[|]n[に設定する|[に|と]する|に[セット|指定]する|に変更する|変える]	plt.plot(xdata, ydata, linewidth=n, color='darkslategray')	trans: イテラブルxdataとリストydataについてダークスラテグレー色の折れ線を描画して、その線幅をnに設定する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'linewidth': 1, 'color': 'darkslategray'})
trans: ダーク・スラテグレー色の折れ線[グラフ]を描画して[、|][その|]線幅を[|]n[に設定する|[に|と]する|に[セット|指定]する|に変更する|変える]	plt.plot(xdata, ydata, linewidth=n, color='darkslategrey')	trans: ダーク・スラテグレー色の折れ線グラフを描画して、その線幅をnに設定する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'linewidth': 1, 'color': 'darkslategrey'})
trans: [リスト|配列|データ列|数列|イテラブル]xdataと[リスト|配列|データ列|数列|イテラブル]ydataについてダーク・スラテグレー色の折れ線[グラフ]を描画して[、|][その|]線幅を[|]n[に設定する|[に|と]する|に[セット|指定]する|に変更する|変える]	plt.plot(xdata, ydata, linewidth=n, color='darkslategrey')	trans: リストxdataとリストydataについてダーク・スラテグレー色の折れ線グラフを描画して、その線幅をnに設定する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'linewidth': 1, 'color': 'darkslategrey'})
trans: ダークターコイズ色の折れ線[グラフ]を描画して[、|][その|]線幅を[|]n[に設定する|[に|と]する|に[セット|指定]する|に変更する|変える]	plt.plot(xdata, ydata, linewidth=n, color='darkturquoise')	trans: ダークターコイズ色の折れ線グラフを描画して、その線幅をnに設定する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'linewidth': 1, 'color': 'darkturquoise'})
trans: [リスト|配列|データ列|数列|イテラブル]xdataと[リスト|配列|データ列|数列|イテラブル]ydataについてダークターコイズ色の折れ線[グラフ]を描画して[、|][その|]線幅を[|]n[に設定する|[に|と]する|に[セット|指定]する|に変更する|変える]	plt.plot(xdata, ydata, linewidth=n, color='darkturquoise')	trans: リストxdataとリストydataについてダークターコイズ色の折れ線グラフを描画して、その線幅をnに設定する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'linewidth': 1, 'color': 'darkturquoise'})
trans: ダークバイオレット色の折れ線[グラフ]を描画して[、|][その|]線幅を[|]n[に設定する|[に|と]する|に[セット|指定]する|に変更する|変える]	plt.plot(xdata, ydata, linewidth=n, color='darkviolet')	trans: ダークバイオレット色の折れ線グラフを描画して、その線幅をnに設定する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'linewidth': 1, 'color': 'darkviolet'})
trans: [リスト|配列|データ列|数列|イテラブル]xdataと[リスト|配列|データ列|数列|イテラブル]ydataについてダークバイオレット色の折れ線[グラフ]を描画して[、|][その|]線幅を[|]n[に設定する|[に|と]する|に[セット|指定]する|に変更する|変える]	plt.plot(xdata, ydata, linewidth=n, color='darkviolet')	trans: リストxdataとリストydataについてダークバイオレット色の折れ線グラフを描画して、線幅をnに設定する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'linewidth': 1, 'color': 'darkviolet'})
trans: デピンク色の折れ線[グラフ]を描画して[、|][その|]線幅を[|]n[に設定する|[に|と]する|に[セット|指定]する|に変更する|変える]	plt.plot(xdata, ydata, linewidth=n, color='deeppink')	trans: デピンク色の折れ線グラフを描画して、その線幅をnに設定する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'linewidth': 1, 'color': 'deeppink'})
trans: [リスト|配列|データ列|数列|イテラブル]xdataと[リスト|配列|データ列|数列|イテラブル]ydataについてデピンク色の折れ線[グラフ]を描画して[、|][その|]線幅を[|]n[に設定する|[に|と]する|に[セット|指定]する|に変更する|変える]	plt.plot(xdata, ydata, linewidth=n, color='deeppink')	trans: リストxdataとリストydataについてデピンク色の折れ線グラフを描画して、その線幅をnに設定する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'linewidth': 1, 'color': 'deeppink'})
trans: ディープスカイブルー色の折れ線[グラフ]を描画して[、|][その|]線幅を[|]n[に設定する|[に|と]する|に[セット|指定]する|に変更する|変える]	plt.plot(xdata, ydata, linewidth=n, color='deepskyblue')	trans: ディープスカイブルー色の折れ線グラフを描画して、その線幅をnに設定する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'linewidth': 1, 'color': 'deepskyblue'})
trans: [リスト|配列|データ列|数列|イテラブル]xdataと[リスト|配列|データ列|数列|イテラブル]ydataについてディープスカイブルー色の折れ線[グラフ]を描画して[、|][その|]線幅を[|]n[に設定する|[に|と]する|に[セット|指定]する|に変更する|変える]	plt.plot(xdata, ydata, linewidth=n, color='deepskyblue')	trans: リストxdataとリストydataについてディープスカイブルー色の折れ線グラフを描画して、その線幅をnに設定する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'linewidth': 1, 'color': 'deepskyblue'})
trans: ディムグレー色の折れ線[グラフ]を描画して[、|][その|]線幅を[|]n[に設定する|[に|と]する|に[セット|指定]する|に変更する|変える]	plt.plot(xdata, ydata, linewidth=n, color='dimgray')	trans: ディムグレー色の折れ線グラフを描画して、その線幅をnに設定する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'linewidth': 1, 'color': 'dimgray'})
trans: [リスト|配列|データ列|数列|イテラブル]xdataと[リスト|配列|データ列|数列|イテラブル]ydataについてディムグレー色の折れ線[グラフ]を描画して[、|][その|]線幅を[|]n[に設定する|[に|と]する|に[セット|指定]する|に変更する|変える]	plt.plot(xdata, ydata, linewidth=n, color='dimgray')	trans: リストxdataとリストydataについてディムグレー色の折れ線グラフを描画して、その線幅をnに設定する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'linewidth': 1, 'color': 'dimgray'})
trans: ディムグレー色の折れ線[グラフ]を描画して[、|][その|]線幅を[|]n[に設定する|[に|と]する|に[セット|指定]する|に変更する|変える]	plt.plot(xdata, ydata, linewidth=n, color='dimgrey')	trans: ディムグレー色の折れ線グラフを描画して、その線幅をnに設定する	plt=missing;xdata=ydata=alist;$$	.plot([1, 2, 3], [1, 2, 3], {'linewidth': 1, 'color': 'dimgrey'})
